Event_ID,Year,Month,Day,Latitude,Longitude,Elevation_m,Lake_Area_km2,Lake_Volume_MCM,Dam_Height_m,Dam_Width_m,Lake_Type,Temperature_Anomaly_C,Precipitation_mm,PDD_Total,Seismic_Activity_Count,Max_Earthquake_Magnitude,Distance_to_Fault_km,Glacier_Area_km2,Glacier_Retreat_Rate_m_per_year,Ice_Velocity_m_per_year,Slope_Degree,Relief_m,Drainage_Basin_Area_km2,Previous_GLOF_Events,Years_Since_Last_GLOF,GLOF_Risk_Level,GLOF_Occurred,Lake_Volume_per_Area,Dam_Aspect_Ratio,Glacier_to_Lake_Ratio,Elevation_Band
475,1995,5,22,26.47287175960412,67.23997661061463,3424.5778501342797,0.816885804211547,1.3539056719068725,56.93413446743838,73.97425657300144,Supraglacial,2.389649232364361,767.5509094431908,1599.8023583198737,5,7.016520250357848,21.981415973105914,18.006338640373592,5.486753664249149,99.11567585963478,9.932451773571817,1901.5137922917768,26.511653475548076,0,4.6844665609232825,1,0,1.6573989472294155,0.7696479438256061,22.042663181977066,Very_Low
476,2020,8,22,30.311578227152683,94.27407491788804,4323.757399476259,0.3101586713151364,0.28418857068477654,58.116109105570814,297.79293321330636,Ice-dammed,2.5280217758881327,716.7283074321294,1549.3446926513066,4,3.1013048789408577,13.064197454340448,11.225967997712694,32.976725169425656,48.006228492766624,14.08134309714562,794.7979016893062,38.12592919229033,0,2.7967017162772096,1,0,0.9162683392979428,0.19515610554781962,36.19427420846332,Medium
477,2008,11,11,35.572581421092295,78.76535659643973,5186.571763151003,0.6940055215891476,0.21810604704510822,47.65617897190913,179.83229244333322,Moraine-dammed,1.5147633810531556,1009.0225060665277,1582.8093695355433,5,5.367427019359688,12.854788316482155,3.444004217151202,3.3346421084441364,0.0,18.76981708385606,1327.4914260770756,484.3058314482289,0,18.076227799652035,1,0,0.314271342605005,0.2650034558555495,4.962502617075802,High
478,2016,2,25,35.569743166078304,92.44898449393693,5778.727672198768,0.22340680688793474,0.16157437410884526,41.124510431246094,192.7377527406184,Moraine-dammed,1.8260329962089863,1610.4239266969107,1198.1907437966258,6,3.8581609033011537,8.367667325050864,25.927201492444457,13.749763392084038,58.875152944855444,21.75551381840381,1352.5261674484718,1587.7476107981963,0,38.353121316973365,0,0,0.7232294143566277,0.21337029121943962,116.05376690894674,Very_High
479,1999,4,22,29.97587689047435,72.35855864972338,4251.696824944425,1.7040524134338715,2.684690803545212,69.50676362208738,142.0600632513856,Moraine-dammed,1.7883218191824057,913.3055835199991,1162.2399209823193,5,3.2938215489123612,2.262966522412039,18.044566388767038,12.713675615637472,105.03601227964158,5.0,1676.0402535886524,774.5604759103276,0,20.894747070777292,0,0,1.5754743119287251,0.48927729603421416,10.58920855163431,Medium
480,2015,7,28,33.86506681126906,74.06563417903588,3000.0,0.22761976700022094,1.407189045039962,55.29181249162832,73.38341893822302,Moraine-dammed,2.731197280646529,1435.939564336822,1327.8437180765316,4,3.1240992863682244,28.665147541569134,43.696850530882855,3.30487168185452,81.85003394791715,11.151616837972188,1430.1935893980346,783.7531989930052,0,8.541224734363901,1,0,6.182191747163137,0.7534646557988133,191.9730043957054,Very_Low
481,2008,3,13,21.55470775335552,93.62433409555356,4250.140840129583,0.07133371478203103,2.1004026929661244,47.3687230897321,301.268835010564,Moraine-dammed,1.8812162146098272,594.1320710565582,1728.1067440131692,4,3.7403322244566146,50.043854301178584,20.691121366331526,8.69424663316281,83.75140759016298,5.0,2064.616316147493,167.75620101265426,0,75.4300686511469,1,0,29.444740111799366,0.15723074405645415,290.06089798569724,Medium
482,1992,12,18,26.403400049352236,88.40508092742023,4271.884930330706,3.821464152520181,0.8936490605030498,29.547500282571953,186.31539933125657,Moraine-dammed,2.1452232825229,613.3628495512045,1691.7108439440265,7,3.739782915772569,4.916856189790268,8.077341810070113,16.88383846271816,96.30539604147882,5.0,1243.1650853322924,117.22037884512947,0,106.09509943420218,0,0,0.2338499132364504,0.15858861043492403,2.1136772419396537,Medium
483,2002,5,2,26.505247802681993,80.61414289315323,4743.075096420959,0.7782943371290875,0.37828662348005865,81.10231075416237,456.70148853664233,Bedrock-dammed,2.392660549463688,726.0698263829676,535.1058912075629,3,3.3919641309150386,51.985752939788284,8.139415012320374,5.752484207844006,12.395511036652763,5.0,1865.4245156224797,979.7323859166547,0,29.450042918413093,0,0,0.48604570974453365,0.1775827598329698,10.458016490707648,Medium
484,2017,8,21,36.26106454879909,88.55031598170838,4184.643559679335,0.171654087739,5.02613353445038,52.2525086926514,135.18545575523456,Ice-dammed,3.4585640669570603,927.5576421110275,850.2781143721643,4,3.3640925028597812,5.287234831460307,28.17361563392043,1.8127082256913334,82.593826446604,20.247065389734423,1580.716067648573,67.62741060527304,0,32.43185962961795,0,0,29.2805933179559,0.3865246331473652,164.13017601281015,Low
485,2009,12,15,33.27327081454004,75.45960864455643,4253.214619168543,0.42510533418329727,0.1,25.46554845562898,148.2644698733921,Moraine-dammed,0.9141851403306841,607.8192055829346,778.4241507242677,6,3.7650246719725953,15.10381801071116,4.643521883435066,14.327060608368875,108.23058756899944,26.436720608455158,960.6277934834404,29.747908826556696,0,28.61258892954895,1,0,0.2352358155940756,0.17175759288368175,10.923226574787858,Medium
486,2017,10,20,30.923263879523002,86.1025911748891,3694.351393690353,0.2808304211480207,0.6009484204126211,51.62844931649047,128.22047082640216,Moraine-dammed,3.1257086938472236,316.4460699694245,1490.7091913144745,3,3.7917386746428177,8.420368611524328,4.045874900258402,3.8063979252124804,31.40759223388933,6.051682855486653,385.78127216389953,140.5031078706595,0,5.958984205272796,0,0,2.1398978713060144,0.40265371811331346,14.40682559859102,Low
487,1997,3,27,31.40867531914687,86.28553923390065,3950.478413512897,0.5028789802495918,6.5070253773474365,45.98159124398876,185.90715526362504,Bedrock-dammed,3.9710997795809777,806.9165565439488,928.2859012142055,4,3.8760754385063323,2.4322548757461355,12.46545101499594,17.16081375431932,37.93803762325722,10.035512940008829,1573.3298317788172,64.86793335794587,0,3.2565945874771227,1,0,12.93954536361379,0.24733631784524224,24.788172710676864,Low
488,1990,4,18,37.84169638015062,81.26218394808971,4610.5859414521465,1.1158692028630885,0.5178288692784276,45.16107199709703,326.0174326227541,Ice-dammed,0.9779572342590065,457.10180876702094,1118.643730853308,2,6.046084346990677,1.0857105954628596,2.244540045496807,27.438845275751138,96.59078830367875,9.222450088392268,1157.707963465635,39.76923150709517,0,16.164585056208534,0,0,0.46405875164381843,0.13852348824964356,2.0114723479577923,Medium
489,1992,9,15,29.149101667467242,76.64714294409242,3000.0,0.9537362744222893,3.59901540793069,61.525196039427314,280.8109869418948,Ice-dammed,1.2832098560831824,1134.7486999486646,1883.1794198224425,7,4.417245611460219,9.093522979218434,14.172315371865587,1.9748037199545496,91.84129964640773,22.98804163935447,1637.6595967706032,277.5288809180847,0,61.64594306435956,0,0,3.7735960185751947,0.2190982507823245,14.859784357526134,Very_Low
490,2002,7,19,23.429663457329802,85.70248578214793,3946.16914746894,0.6444112562377196,0.6021543550842282,46.00920957139528,79.63569331323205,Supraglacial,1.0715490389108289,993.1610931112735,1648.3523929187095,7,3.030967216839729,0.9700252736421761,15.994904103881353,8.633371848310112,23.89948329834332,13.024288998555129,869.7289230870351,74.07441777665025,0,42.12265844199951,0,0,0.934425569472202,0.577746079141004,24.82095703489842,Low
491,2017,1,23,35.43597592197652,84.45018856699102,4750.319974396728,0.5026334675505554,1.0094239986597415,43.89001895839015,296.32960606377486,Ice-dammed,2.1568884071890637,572.1425740220668,1750.4795769819784,5,4.0981415309909535,2.2009058318184573,7.816143365813451,8.829706797227068,11.178293615438811,6.437861376459781,1766.7662598840095,124.78893714906759,0,2.2602327864196794,1,0,2.008270566579836,0.14811216314627812,15.550383868991563,Medium
492,2014,12,24,30.909195186025304,80.3417792108039,5512.583152804427,1.4703839791217248,4.737587094330668,77.24809473877718,254.62330288969022,Moraine-dammed,-0.36167663608594536,936.7376189160055,913.2183843120172,3,5.156073910496488,3.069961361778921,40.87941802841107,15.016945544110698,46.57289349206151,5.0,2284.2382317014435,191.43628625111378,1,1.173592579392608,1,0,3.2220067421847705,0.3033818737801982,27.80186577714806,Very_High
493,2022,4,12,34.76835839082891,74.6618552981925,3881.3308446958104,0.07290446461076037,0.29416180819365395,15.208660494760373,238.51102613214584,Moraine-dammed,1.0005018765048264,635.5524313665942,91.43233657405608,4,3.087102139997706,0.03835086981912157,30.893858258461087,6.106174527030768,5.801856811211245,32.80530296744203,1380.304928877408,12.024985133747698,0,41.39311760027029,0,0,4.034894293020252,0.06376502060049036,423.75811170693777,Low
494,1995,4,13,29.776175963067463,85.12477049335467,5148.29582465903,0.2364354909443643,6.116956541402037,48.972353842114465,145.2607333247657,Supraglacial,1.2263578229075225,784.3423599265786,1041.7901193543828,7,3.823850486961096,3.327048083365727,4.592264385510646,8.133948604525271,24.23105334784672,12.773616693537269,501.9665539916407,442.4866992643769,0,18.987390659793828,0,0,25.871566561220792,0.33713414989186963,19.422906295363468,High
495,2021,9,22,25.806552381480536,80.36677635163394,5552.019076334354,0.1879066440259485,2.142616871724316,68.57703721317627,151.20717610980677,Moraine-dammed,1.138905643464134,787.4985634782885,624.0204625884778,5,3.900059528030178,17.220842718275527,19.26609840283959,0.1809557843093947,29.50303674176256,19.755183067313506,1472.1458620059423,1581.7606016260056,1,7.257339819908632,0,0,11.402560472680449,0.4535303083986938,102.53016066946033,Very_High
496,2010,6,11,32.01410860541488,74.65342379563067,3891.6940791498578,1.3676727769376762,13.16820855240314,62.538648977849334,210.96537865804808,Moraine-dammed,1.1288375294794672,699.3108426545562,422.3802281483014,4,7.619337896038748,34.243052193384706,26.76584431774826,1.958908432594232,83.70885674279224,19.855504595639943,1143.7420136752964,464.9685151753176,0,16.500143365293233,0,0,9.628186489086787,0.2964403418971303,19.570356863926932,Low
497,2005,9,5,30.050875353707152,85.43529810758112,3753.433173734544,0.2387735188409865,2.7329241086066256,70.40097186553237,155.74698703773782,Moraine-dammed,1.0107404217282467,1049.203963260485,1651.4691307893074,4,3.9684909522635032,4.299290801288138,10.862905001385672,12.654741344971134,91.83802011486102,21.79568798853042,1026.2814240378584,1.3416148344926186,0,5.012057414022202,1,0,11.4456750558953,0.4520214047445686,45.49459694741077,Low
498,2010,12,1,30.924711414372045,101.08305472055386,4054.3404239264587,0.1381932000084065,0.4020886267301123,90.43143759768007,305.01055872713073,Ice-dammed,2.2773856664860013,464.25088904316914,843.2605149089145,6,5.078843236991749,1.6866108295217033,6.493317876566201,3.6482003951434896,83.84226735099793,29.65193005088735,1395.2012740341056,131.0653716429028,1,58.73109010253863,1,0,2.909612243624524,0.29648625272209694,46.98724594387569,Low
499,2000,6,24,38.082852470587085,81.33172334092922,4134.438571949524,0.8660439384704343,26.712692139069777,83.97903487783984,152.32354590994728,Supraglacial,2.0382442189002954,961.092836209964,877.3750400858819,1,3.5412440105639393,26.150713433395957,3.2995888153682196,2.3423860007371458,25.282045896774406,11.795209672816457,1998.3187505221915,10.75164274356887,0,35.11214207265847,0,0,30.84449986019008,0.5513201151940601,3.809955440824165,Low
500,2024,6,3,24.506487613076498,99.97776541242023,5072.658134284416,0.20151433443917655,0.4557698842502781,26.889305722342506,50.0,Moraine-dammed,3.203400945048787,891.358735636807,1053.694474673507,6,5.26647165443773,0.16392417594001615,5.722222985085066,5.882594893960367,47.430641490636184,26.090389544482168,1211.5540055436438,418.89689105036524,0,65.52904835679426,1,0,2.2617243856061466,0.5377861144468501,28.396108897217015,High
501,2008,5,22,31.429593302379914,106.14331714730096,3581.019856392323,0.3520881660308429,1.4224959705478284,17.785931677850073,95.88344453096953,Moraine-dammed,2.2799333585659247,378.62765850106,1858.5977916155364,10,3.5843781154452614,26.497371242313,3.3739251900599054,2.6785714684913637,36.434232061936314,5.189350687642178,1848.7127360501922,420.72068043181065,0,4.141890103757778,1,0,4.040169786402926,0.1854953351420888,9.582614570932071,Very_Low
502,2009,5,19,25.905016549206614,75.46581097622325,5430.452348884375,5.40863483684888,8.408646914779908,56.53704813397031,100.96293017401075,Bedrock-dammed,0.4024108888948257,561.673664944348,1135.3542957167356,2,3.843240450475209,2.810941435109946,24.904567818641237,0.9221073156305717,56.3980719782784,35.60562540687557,1392.20113000023,156.38193032745704,1,37.115776963156726,1,0,1.5546708491932248,0.55997828149924,4.604594055595527,Very_High
503,2007,2,23,17.04727013439971,85.09044208198965,3559.3939578190257,1.0985502691703637,0.11922480129171349,22.91764636884759,178.93215411013384,Moraine-dammed,1.329962930470785,471.83623140721625,1580.635834491836,6,3.9793970146713535,5.182800971949375,7.748077967392441,5.008157333408154,72.54720516646779,10.130460274748113,1454.7319720258997,4.191611350529194,0,16.432598073700444,0,0,0.10852921767681444,0.12808008981293342,7.053002657078104,Very_Low
504,2003,8,7,29.75517405488888,106.0373191781631,3188.4600643059493,0.404870592358792,17.33366649737075,11.470613596098474,217.28528268554595,Moraine-dammed,1.2237681716288444,690.0719958100733,1073.8616370773923,4,6.912910870303161,2.558256377133689,16.848082868455144,2.69333273181838,35.70677545469283,7.569997749153348,2045.9093441305477,101.2543622046776,0,7.860614577699866,1,0,42.81285631634574,0.05279056848364039,41.613501169095905,Very_Low
505,2004,8,12,30.155114684999035,83.78920038590957,4619.021769246943,0.44296022146379727,0.35587374570454877,56.324857157231726,204.30403493402332,Bedrock-dammed,1.755238238429767,814.5279371645254,567.8152474545882,4,3.0824028475145395,5.682784635965625,35.26485922980727,24.096317685415187,19.56067732681511,15.609945241649994,1360.1737542517362,26.049196700398564,0,13.065585654270006,0,0,0.8033988797651755,0.27569135957310353,79.61179699899856,Medium
506,2020,11,15,33.11761051475379,85.368121457654,5184.448343095365,1.2390443607291108,1.010704943047739,61.34090650970467,236.87271981536165,Moraine-dammed,2.593249639577378,521.4840637679024,724.0655767360422,6,3.3288527068287523,32.00717887181398,12.36369045868942,0.9705894982271833,97.20837000142609,13.484407601235317,1883.0514871736632,118.10291156274863,0,57.785678174381744,1,0,0.8157132828182145,0.25896146486399485,9.978408239890665,High
507,1990,1,25,28.912296257080282,68.29994525625108,4342.924384810331,0.9701769994654194,3.084637162093754,84.22281291098027,179.81759807594554,Moraine-dammed,1.6858350583287725,1090.738581747186,1198.4853734526546,5,4.834951321965662,2.8438122019268306,32.44868625301901,20.641788759707495,82.20904448745492,5.0,1386.3181018584203,98.2824891389929,0,23.51761464028717,0,0,3.1794581440226173,0.46837914537935804,33.44615082701267,Medium
508,1992,8,5,22.554998224380142,79.68338099680332,4548.067518373019,0.539265262395115,1.8787156837174501,65.36862139980846,182.6474404207491,Ice-dammed,1.6884918229663683,1117.3347706924615,1243.0542246012099,2,4.292624489177443,102.87978762663681,7.042941968089647,7.238343609428952,60.18684551525525,9.987844671210212,1779.8059764228965,349.43267968358543,0,8.923103247894657,0,0,3.483843322993298,0.3578950860150267,13.060255238412417,Medium
509,2005,5,15,25.887842113725686,90.55588684668938,5763.437790420249,0.5545561370230134,6.533294072477422,88.39120171939288,340.14879794416163,Moraine-dammed,1.5100418832496791,1170.325888079361,1417.0839724981504,5,3.434589020646038,7.923104876826304,14.71755461400508,16.873788447530384,18.091032394216246,25.094656286280756,1367.2422607208284,82.71292072161316,0,184.14376735353173,0,0,11.781123021286298,0.2598603971368526,26.539341342451536,Very_High
510,2012,2,8,36.584794183433516,109.2928264295125,5195.722225228241,0.1138360912799315,0.18121625608631653,57.111083706719555,296.42860570087015,Bedrock-dammed,2.3105839900792757,-15.413556964088912,1417.2499262800009,3,3.5120481469243496,51.01275776874015,12.280246971409325,0.8119244223070681,75.99700357563347,16.63672675493404,1585.5851617060512,744.1871417181977,0,8.485098331710997,0,0,1.5919051159328033,0.19266387456665052,107.87656913844025,High
511,2000,2,10,25.816860353546843,83.03993166528309,4224.7403342259995,0.0922587886547799,5.955553890849872,27.27459522641285,232.66403855236513,Moraine-dammed,0.9310948310441131,1384.450470207712,1560.0650933777924,2,3.6866608428162237,4.215237429054873,4.958331923605858,38.018512909002936,44.91662004135564,5.0,1628.5963418117226,161.13527392511966,1,33.61006396120976,0,0,64.55269983150073,0.11722737813765845,53.743735376358295,Medium
512,2001,6,26,37.916127648462535,68.37373677748644,3855.08249345445,0.4189643457594851,6.712763822445431,66.44374112343247,273.33363805417815,Moraine-dammed,0.0429902209142905,849.8163111607018,892.3391981786409,4,3.8977020251528827,4.162574796377312,7.339327280267353,21.874958420166074,0.0,28.133249880427478,1837.8530402866902,53.251194727411225,0,30.68450780808394,0,0,16.022279438305777,0.2430865867678624,17.517784877285575,Low
513,1999,11,16,35.24992146285692,70.94750809226692,5076.047093185109,0.2654225045327048,9.365061701812303,76.68626199039642,50.0,Moraine-dammed,2.1445789762112306,814.1898539920695,1930.8874902881266,4,5.555848096407239,16.66362461904405,41.17265291613022,2.2648389932824853,34.21125589836249,17.505939179077153,1739.9068666248888,90.04804343393754,1,25.66945926713946,1,0,35.28360083219078,1.5337252398079284,155.12118306854805,High
514,2021,9,8,28.41109697831965,84.64210314061704,4863.42713074071,0.8984644439487817,0.1842717004966809,57.821687958231436,134.19691048676472,Moraine-dammed,1.8751671481754728,769.437852939855,1967.5030094866574,2,3.0208676975266586,1.0385032458950114,7.083120670010314,3.703561107215276,63.752545865450415,7.912443001019715,1077.849190246204,468.82866030391347,0,22.139117576308188,0,0,0.20509626367271758,0.4308719757295318,7.883584840463757,High
515,2005,1,1,26.354604184486504,96.7720679805225,4534.8613461280665,0.6089814711632896,0.22085350508427967,79.0110093071148,165.42371887956236,Ice-dammed,2.8234182751479797,403.6253898150918,991.7857314065797,6,6.42446403860702,32.289300306930706,1.896381747764896,15.49220948569119,43.515448129638145,13.494037588907169,2410.074498660124,549.7603750522643,1,2.3007076114284586,1,0,0.3626604675876271,0.47762805625618415,3.114022080413032,Medium
516,1997,12,12,35.23956484565289,91.37353682875396,3938.3890512052094,0.23086513409284554,1.1967190725281298,47.53498573927646,135.13872303847967,Ice-dammed,-0.9279122172128549,907.9274281106591,882.432287073198,6,3.7991649704797323,11.582633575738047,7.073452797606433,38.18181718959009,65.28179697451941,23.587774612201294,1513.08674431542,4.034455809348725,1,105.7908942584426,0,0,5.183628429777764,0.3517495553494408,30.638895844539906,Low
517,2001,6,5,28.7954437745319,89.60255863510126,4138.888290986533,0.5886351534890575,0.25973549534384943,60.91798234230648,76.34101529531779,Bedrock-dammed,1.3996506001452123,1283.5833039308905,486.0761391773351,4,3.393016649510784,24.025959254985956,4.709848035968002,8.854321420227059,63.99553557565935,15.140781646716754,1957.7282488420176,23.82405727477178,1,3.511912132622114,1,0,0.4412503973034934,0.7979718648835256,8.001302688177892,Low
518,2013,9,3,22.271749301500208,98.09144386917596,4081.984348305555,0.32910449452239604,0.1336134073415532,46.51335837316262,233.6435042052632,Moraine-dammed,1.6067135528291756,846.2071451658277,1268.3556508627353,6,4.065173602010798,3.838523560974965,15.776285455432488,9.972267930322666,17.200455741468808,6.664106065547981,305.0227197110112,47.108269270883895,2,18.133443669282233,1,0,0.40599083137851405,0.19907832888989355,47.93701003180583,Low
519,2017,8,1,32.81158310311629,77.79770912481048,3951.704973134964,3.948967678157933,1.12181857338813,97.58087182794206,310.8598207427696,Ice-dammed,-0.010877958415942635,465.47099804258085,1380.9748154763772,2,4.616759503977103,20.564419553100212,18.49275299995331,4.073199502239722,70.52161702219996,13.6698421343354,1901.696483178226,540.6418606584402,0,5.7309291690420405,0,0,0.28407894538944983,0.3139063504404717,4.6829334922740085,Low
520,1997,11,4,32.08631723929093,85.19094719957566,3719.081490723214,0.7357205781455952,2.8413640118816517,66.82521372654423,198.9752221600515,Moraine-dammed,1.4134036470796643,342.4079895215295,968.2692752451155,3,3.0686767737189093,18.031523200427607,14.306500473620622,7.24355822769865,73.25762174388694,17.727912745451015,1882.654558228799,452.2403158266068,1,3.697155840147819,0,0,3.8620151403721654,0.3358469109927237,19.445562484714735,Low
521,2017,6,8,35.68853101357389,79.79617879797604,4412.158908758642,0.10500428001656144,133.16866411023165,27.66589738297586,251.85456365071892,Ice-dammed,2.686922668235437,711.7928785276642,1313.105826619033,1,4.886996062440748,28.18399409382103,6.6399804716280935,5.05345666244859,49.08471622577804,13.75873098699526,1616.9797203212624,333.83395330960246,0,16.39532449565577,1,0,1268.2212962102885,0.10984870387873509,63.23533165106056,Medium
522,2015,3,3,31.747974996801485,82.28544264547926,3682.947763384525,3.087519197225539,4.5547011148813175,87.0519493694924,196.59728368099488,Ice-dammed,3.5861147077320963,576.7919532470488,644.874595682119,4,5.145439516205223,7.059387579255282,10.60970264476789,6.474929911782405,50.445367063262374,15.56183029554251,371.712049216756,390.6038155276251,1,36.19979248104742,0,0,1.4751976664547368,0.44279324586572477,3.43631957148698,Low
523,1997,8,10,27.254265114771414,74.93730645674515,4341.903336731574,0.26545865259930695,27.703317750568655,35.33640483285224,164.66889522586087,Moraine-dammed,2.4824068993586623,1010.7724381869165,1587.069510083282,5,3.272610700271292,54.11073972892292,7.2959072763171,0.3121907176951307,50.30215641145599,18.00303655495174,1138.9063511952909,780.9529033425672,1,9.462430704126042,1,0,104.36019877033378,0.2145906473981295,27.484156967110845,Medium
524,2017,9,2,36.348394198010666,81.56023928566204,3000.0,0.18864578583843056,1.8718374668077453,50.27391919133079,273.53572472141786,Moraine-dammed,1.1755286188399001,1211.1256221899907,987.6088543819412,4,3.2756705015175163,65.03886624585694,2.353150397947207,0.6289132167905005,95.38189912601634,5.0,988.1285704679844,195.754514457784,1,1.606180891449295,0,0,9.922498180854769,0.18379288205418948,12.473909170505456,Very_Low
525,2017,1,11,36.83495216339422,84.72284433754601,3720.1006651193475,4.265414966471246,4.629718975690427,59.366015916513206,85.74472473539407,Moraine-dammed,2.7615151804712528,940.8954458725717,1315.5038614208274,6,3.3418282044526064,40.51780487568709,8.939531029445396,17.123730095412693,61.47746374574051,18.336713415634797,2081.428983627102,369.4744780364813,0,19.55050303985749,1,0,1.085408808306538,0.6923576476537203,2.0958174291869707,Low
526,2016,12,25,31.166029819926038,81.2852850013845,5078.663360555238,0.7065858831864477,1.6063116291387944,60.99983949687308,50.92778032435473,Moraine-dammed,2.411402616099363,774.4723518939454,1284.0628188239816,4,5.389082948906981,16.974219588220215,139.66507073401462,17.175900652917765,53.7489856986483,11.708224101386795,898.3119218345288,167.9372441462565,1,29.085490961475866,0,0,2.273342374029478,1.197771414901067,197.6618469989458,High
527,2006,9,10,30.301609572664862,83.38938496986198,3479.6566196284084,1.0076479237536013,111.92533594431497,59.67444446976796,84.6160142471663,Supraglacial,1.01560943185716,760.2405123737674,415.82326985266286,5,3.476187642752908,10.904486347557754,3.5727456501483887,6.012327081693654,64.10488966319338,8.905418752147115,1777.0788113727256,355.1935635303681,0,7.021939364840454,1,0,111.07583641653382,0.7052381868928126,3.5456289502781004,Very_Low
528,1998,6,21,23.383644884474474,89.05040543437187,4673.681568834514,1.0407201602719733,0.7151670589249817,27.339089893210925,268.2870382620871,Moraine-dammed,0.9182039806996605,821.3250749889587,1533.6129865091075,6,5.383981222871041,1.194839124218733,1.564772028887226,32.50278145909831,63.46766701593253,13.636878351827022,1355.1883614262965,55.90223321294622,1,23.461739414964136,0,0,0.687184784369014,0.10190238809265033,1.503547340217087,Medium
529,2022,6,14,26.96236828826762,97.386957690644,3546.1729999735385,0.40692072279588937,0.8765037733239747,59.7406927032422,206.976888550887,Moraine-dammed,1.3314979594714509,452.0178102726757,886.2226667737443,3,4.166502393347469,58.83541539528092,41.53466890369729,4.640985133514891,47.034360821996906,10.709163037118525,2041.475592760244,35.31712371185042,0,1.5763261864154308,0,0,2.1539914883214912,0.28863460612199926,102.07066530875842,Very_Low
530,2009,12,7,33.80384820979677,98.11155868112598,4820.628525434576,0.2820834158927892,6.605867122146185,72.01291874271405,230.12303833974295,Moraine-dammed,0.4491509754831211,980.6795786323754,1281.001870640918,4,5.186178627786765,60.64018545228401,15.662019861259607,7.5573723491907305,9.943249151308073,10.270068265005419,1614.4533879254352,45.334333479952484,0,8.970429075162354,0,0,23.41813360859492,0.31293224382166174,55.52265386353743,High
531,2002,4,27,27.213598498186496,92.61421767396992,3962.312842241167,0.33207161167869503,2.73014995434246,71.43728059988317,334.15383947660393,Ice-dammed,1.1892080889446086,475.75484282996337,636.0478461666695,8,4.210055257705694,0.3773058162517681,13.470815952954942,19.716618720257397,53.26145806158391,18.67530173445553,1177.2492249715935,71.85716213449224,0,12.85407783157365,0,0,8.221569861214428,0.21378560459391313,40.56599684886343,Low
532,2017,1,27,22.715810653033387,72.40018521561684,3930.682716507771,2.4985713254026454,1.0585543699272606,23.96374813095925,106.9328260359079,Moraine-dammed,1.9867529215632014,1134.8506457572641,1008.2491249034358,4,3.613687720054508,8.828713629042083,6.986700406162332,20.41338324113702,67.7233084336369,5.0,1112.7790298104098,266.09612549036564,0,30.461869736854943,1,0,0.42366385908822285,0.2241009521520759,2.7962781510895725,Low
533,2018,10,2,47.4793889480005,81.39590014430146,4243.481182837613,0.6130188290088512,8.446168475355044,36.886942370379444,296.33362953310944,Moraine-dammed,2.5385072661712607,691.0258626584215,1345.2995467723817,7,6.623868264108876,42.411333019071506,12.538927849987735,29.61711892406128,58.72004018665711,23.830248524875046,1279.1529107548836,723.422213398155,0,8.254076162655412,0,0,13.777991924018199,0.12447774634454054,20.45439268196881,Medium
534,2002,8,9,22.682970207866557,82.25714969287398,3125.258426302644,1.8584965588064841,1.8802907769329489,29.109567075982397,168.2940468681097,Moraine-dammed,1.1211478993210102,1049.242730240697,768.2788850689035,4,4.8844560708328615,1.6861632184989888,10.53130955508653,0.4423442669697676,35.05105062478306,13.928907742783133,-45.9977759657495,48.375168727652216,1,12.091732471267797,0,0,1.0117268003662385,0.17296848948433252,5.666574686503416,Very_Low
535,2024,2,16,41.28375698217059,78.42850169211435,4977.672655005169,0.46320187361763865,1.8605126897404078,56.796259840008986,156.13112998026094,Ice-dammed,2.888420868580404,358.0192052650857,790.1895425698765,5,3.992632088349894,4.377214133764846,37.09016205625651,3.045678507645597,44.13686101157567,13.904844066342307,2385.2614939553173,2078.0225508379467,0,19.796270775346553,0,0,4.016634637527856,0.36377280973492937,80.07342838788578,High
536,1995,12,13,28.4628827770087,88.42351179029606,5242.74675321259,0.2349151819398446,2.826447553987864,18.96704435104878,206.49763018012828,Moraine-dammed,2.1501054668355097,1047.1278844327528,1250.0272457041942,2,4.521800276398206,76.95967669727283,25.01653904800716,15.348611430034804,79.7881456244766,6.784364731773741,2156.9462629268196,76.5615250638302,0,19.56757646153153,0,0,12.031779004865001,0.09185114780495927,106.49179351215035,High
537,2007,1,9,29.57718500428096,69.05671506718542,3911.974802404034,0.11820159802541119,0.14837182070556537,27.545144554370637,219.01890045438893,Ice-dammed,2.195653018926371,1208.7582108970573,1132.994218085036,9,4.435057323224527,37.584136047682776,18.26203360088391,6.191873022057727,0.0,5.0,1534.0109855357248,102.36900264092243,0,14.586275706656755,0,0,1.2552437799839908,0.12576606172902854,154.4990415185242,Low
538,1994,2,20,26.638608639062006,101.93566469528292,4619.363336721237,0.9558598324983325,0.18328117917465472,36.697300206975385,183.1566288341408,Moraine-dammed,0.5809882460089187,415.52676228485825,1339.721846013125,1,3.665022021406596,48.62280497213096,5.052413972463818,0.6680845170123777,27.68757017879614,11.336300916097006,1969.8091741826504,141.03642724126223,0,7.96407202811176,0,0,0.1917448280001602,0.20036020776625546,5.285726840574852,Medium
539,2014,1,4,33.91418582368946,96.95220671521714,4823.1285441696455,2.7208678661449155,10.211255572956786,14.06419775538555,248.82514408493057,Moraine-dammed,3.307760220773568,765.9489171632916,1052.8770713541626,5,3.826877135744125,3.066623416287759,12.572912821183447,13.245257589284101,53.95386480797525,14.910402128818378,1481.8732818645071,46.899196800034915,2,22.168686108469796,1,0,3.7529406333960234,0.05652241379024408,4.620920029827646,High
